id,name,host_verifications,city,zipcode,price,monthly_price,cleaning_fee,guests_included,extra_people,minimum_nights,number_of_reviews
4278873,f STUNNING ROOM w/PRIVATE 1/2 BATH,"['email', 'phone', 'reviews', 'kba']",Boston,02134,$80.00,"$1,600.00",$10.00,1,$25.00,30,38
4526384,Holman Rental Unit #1 Near Harvard,"['email', 'phone', 'reviews', 'jumio']",Boston,02134,$400.00,"$9,395.00",$200.00,6,$100.00,4,7
5967421,The Meditation Room near Harvard Square,"['email', 'phone', 'reviews', 'kba']",Boston,02134,$89.00,"$1,650.00",$25.00,1,$20.00,2,46
3419711,e Sunny & Spacious AllstonBrighton,"['email', 'phone', 'reviews', 'kba']",Boston,02134,$70.00,"$1,500.00",$10.00,1,$25.00,1,47
5870922,Sunset Room near Harvard Square (BR 2),"['email', 'phone', 'reviews', 'kba']",Boston,02134,$91.00,"$1,750.00",$25.00,1,$20.00,2,46
8751275,Comfortable Queen Size Bed Room,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",Boston,02134,$59.00,"$1,800.00",$20.00,2,$0.00,1,64
1902160,Sunny Room in Boston -1min to T,"['email', 'phone', 'facebook', 'reviews']",Boston,02135,$72.00,"$1,400.00",$10.00,1,$0.00,2,20
9078482,Cozy artistic Room on Comm Ave,"['email', 'phone', 'facebook', 'reviews', 'jumio']",Boston,02134,$45.00,"$1,150.00",$20.00,1,$5.00,2,2
4032126,Spacious and Quiet Room,"['email', 'phone', 'facebook', 'reviews', 'kba']",Boston,02134,$40.00,"$1,000.00",$50.00,1,$0.00,7,9
8704828,Cozy Room in Basement Near Subway,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",Boston,02134,$69.00,"$1,800.00",$20.00,2,$20.00,1,34
7462268,"Allston, close to Harvard Business School + BU D","['email', 'phone', 'facebook', 'reviews', 'jumio']",Boston,02134,$75.00,"$1,600.00",$35.00,0,$0.00,1,32
7602994,Warm Huge Room (*Girl Only),"['email', 'phone', 'reviews', 'jumio']",Boston,02134,$28.00,$900.00,$10.00,1,$10.00,7,5
4332035,Lux Brookline 1BR w/ gym & WiFi,"['email', 'phone', 'manual_online', 'reviews', 'manual_offline', 'kba']",Brookline,02446,$272.00,"$5,970.00",$100.00,1,$0.00,20,1
